.	O,O,O

ठण्‍ड	O,O,O
के	O,O,O
मौसम	O,O,O
में	O,O,O
हर	O,O,O
वर्ष	O,O,O
खेल	O,O,O
कार्निवाल	O,O,O
आयोजित	O,O,O
किए	O,O,O
जाते	O,O,O
हैं	O,O,O
और	O,O,O
यह	O,O,O
उन	O,O,O
पर्यटकों	O,O,O
के	O,O,O
लिए	O,O,O
एक	O,O,O
बड़ा	O,O,O
आकर्षण	O,O,O
है	O,O,O
जो	O,O,O
केवल	O,O,O
इन्‍हें	O,O,O
देखने	O,O,O
के	O,O,O
लिए	O,O,O
यहां	O,O,O
आते	O,O,O
हैं	O,O,O
.	O,O,O

यह	O,O,O
स्‍थान	O,O,O
ट्रेकिंग	O,O,O
और	O,O,O
पहाड़ी	O,O,O
पर	O,O,O
चढ़ने	O,O,O
के	O,O,O
लिए	O,O,O
भी	O,O,O
जाना	O,O,O
जाता	O,O,O
है	O,O,O
जो	O,O,O
रोमांचकारी	O,O,O
खेल	O,O,O
प्रेमियों	O,O,O
का	O,O,O
आदर्श	O,O,O
स्‍थान	O,O,O
है	O,O,O
.	O,O,O

लाहुल	O,O,O
,	O,O,O
स्‍पीति	O,O,O
,	O,O,O
बारा	O,O,O
भंगल	O,O,O
(	O,O,O
कांगड़ा	O,O,O
)	O,O,O
और	O,O,O
जनस्‍कर	O,O,O
पर्वत	O,O,O
श्रृंखला	O,O,O
पर	O,O,O
चढ़ाई	O,O,O
करने	O,O,O
वालों	O,O,O
के	O,O,O
लिए	O,O,O
यह	O,O,O
एक	O,O,O
मनपसंद	O,O,O
स्‍थान	O,O,O
है	O,O,O
.	O,O,O

मंदिरों	O,O,O
से	O,O,O
अनोखी	O,O,O
चीजों	O,O,O
तक	O,O,O
,	O,O,O
यहां	O,O,O
से	O,O,O
मनोरम	O,O,O
दृश्‍य	O,O,O
और	O,O,O
रोमांचकारी	O,O,O
गतिविधियां	O,O,O
मनाली	O,O,O
को	O,O,O
हर	O,O,O
मौसम	O,O,O
और	O,O,O
सभी	O,O,O
प्रकार	O,O,O
के	O,O,O
यात्रियों	O,O,O
के	O,O,O
बीच	O,O,O
लोकप्रिय	O,O,O
बनाती	O,O,O
हैं	O,O,O
.	O,O,O

कुलंथपीठ	O,O,O
का	O,O,O
शाब्दिक	O,O,O
अर्थ	O,O,O
है	O,O,O
रहने	O,O,O
योग्‍य	O,O,O
दुनिया	O,O,O
का	O,O,O
अंत	O,O,O
.	O,O,O

कुल्‍लू	O,O,O
घाटी	O,O,O
भारत	O,O,O
में	O,O,O
देवताओं	O,O,O
की	O,O,O
घाटी	O,O,O
रही	O,O,O
है	O,O,O
.	O,O,O

यहां	O,O,O
के	O,O,O
मंदिर	O,O,O
,	O,O,O
सेब	O,O,O
के	O,O,O
बागान	O,O,O
और	O,O,O
दशहरा	O,O,O
हजारों	O,O,O
पर्यटकों	O,O,O
को	O,O,O
कुल्‍लू	O,O,O
की	O,O,O
ओर	O,O,O
आकर्षित	O,O,O
करते	O,O,O
हैं	O,O,O
.	O,O,O

यहां	O,O,O
का	O,O,O
नाम	O,O,O
देवी	O,O,O
'	O,O,O
'	O,O,O
'	O,O,O
श्‍यामला	O,O,O
'	O,O,O
'	O,O,O
'	O,O,O
के	O,O,O
नाम	O,O,O
पर	O,O,O
रखा	O,O,O
गया	O,O,O
है	O,O,O
जो	O,O,O
काली	O,O,O
का	O,O,O
अवतार	O,O,O
है	O,O,O
.	O,O,O

शिमला	O,O,O
लगभग	O,O,O
7267	O,O,O
फीट	O,O,O
की	O,O,O
ऊंचाई	O,O,O
पर	O,O,O
स्थित	O,O,O
है	O,O,O
और	O,O,O
यह	O,O,O
अर्ध	O,O,O
चक्र	O,O,O
आकार	O,O,O
में	O,O,O
बसा	O,O,O
हुआ	O,O,O
है	O,O,O
.	O,O,O

यहां	O,O,O
घाटी	O,O,O
का	O,O,O
सुंदर	O,O,O
दृश्‍य	O,O,O
दिखाई	O,O,O
देता	O,O,O
है	O,O,O
और	O,O,O
महान	O,O,O
हिमालय	O,O,O
पर्वती	O,O,O
की	O,O,O
चोटियां	O,O,O
चारों	O,O,O
ओर	O,O,O
दिखाई	O,O,O
देती	O,O,O
है	O,O,O
.	O,O,O

शिमला	O,O,O
एक	O,O,O
पहाड़ी	O,O,O
पर	O,O,O
फैला	O,O,O
हुआ	O,O,O
है	O,O,O
जो	O,O,O
करीब	O,O,O
12	O,O,O
वर्ग	O,O,O
किलोमीटर	O,O,O
क्षेत्र	O,O,O
में	O,O,O
है	O,O,O
.	O,O,O

इसके	O,O,O
पड़ोस	O,O,O
में	O,O,O
घने	O,O,O
जंगल	O,O,O
और	O,O,O
टेढ़े	O,O,O
-	O,O,O
मेढे़	O,O,O
रास्ते	O,O,O
हैं	O,O,O
,	O,O,O
जहां	O,O,O
पर	O,O,O
हर	O,O,O
मोड़	O,O,O
पर	O,O,O
मनोहारी	O,O,O
दृश्य	O,O,O
देखने	O,O,O
को	O,O,O
मिलते	O,O,O
हैं	O,O,O
.	O,O,O

यह	O,O,O
एक	O,O,O
आधुनिक	O,O,O
व्यावसायिक	O,O,O
केंद्र	O,O,O
भी	O,O,O
है	O,O,O
.	O,O,O

शिमला	O,O,O
विश्व	O,O,O
का	O,O,O
एक	O,O,O
महत्त्वपूर्ण	O,O,O
पर्यटन	O,O,O
स्थल	O,O,O
है	O,O,O
.	O,O,O

यहां	O,O,O
प्रत्येक	O,O,O
वर्ष	O,O,O
देश	O,O,O
-	O,O,O
विदेश	O,O,O
से	O,O,O
बड़ी	O,O,O
संख्या	O,O,O
में	O,O,O
लोग	O,O,O
भ्रमण	O,O,O
के	O,O,O
लिए	O,O,O
आते	O,O,O
हैं	O,O,O
.	O,O,O

बर्फ	O,O,O
से	O,O,O
ढकी	O,O,O
हुई	O,O,O
यहां	O,O,O
की	O,O,O
पहाडि़यों	O,O,O
में	O,O,O
बड़े	O,O,O
सुंदर	O,O,O
दृश्य	O,O,O
देखने	O,O,O
को	O,O,O
मिलते	O,O,O
हैं	O,O,O
जो	O,O,O
पर्यटकों	O,O,O
को	O,O,O
बार	O,O,O
-	O,O,O
बार	O,O,O
आने	O,O,O
के	O,O,O
लिए	O,O,O
आकर्षित	O,O,O
करते	O,O,O
हैं	O,O,O
.	O,O,O

शिमला	O,O,O
संग्रहालय	O,O,O
हिमाचल	O,O,O
प्रदेश	O,O,O
की	O,O,O
कला	O,O,O
एवं	O,O,O
संस्कृति	O,O,O
का	O,O,O
एक	O,O,O
अनुपम	O,O,O
नमूना	O,O,O
है	O,O,O
,	O,O,O
जिसमें	O,O,O
यहां	O,O,O
की	O,O,O
विभिन्न	O,O,O
कलाकृतियां	O,O,O
विशेषकर	O,O,O
वास्तुकला	O,O,O
,	O,O,O
पहाड़ी	O,O,O
कलम	O,O,O
,	O,O,O
सूक्ष्म	O,O,O
कला	O,O,O
,	O,O,O
लकडि़यों	O,O,O
पर	O,O,O
की	O,O,O
गई	O,O,O
नक्काशियां	O,O,O
,	O,O,O
आभूषण	O,O,O
एवं	O,O,O
अन्य	O,O,O
कृतियां	O,O,O
संग्रहित	O,O,O
हैं	O,O,O
.	O,O,O

शिमला	O,O,O
में	O,O,O
दर्शनीय	O,O,O
स्थलों	O,O,O
के	O,O,O
अतिरिक्त	O,O,O
कई	O,O,O
अध्ययन	O,O,O
केंद्र	O,O,O
भी	O,O,O
हैं	O,O,O
,	O,O,O
जिनमें	O,O,O
लार्ड	O,O,O
डफरिन	O,O,O
द्वारा	O,O,O
1884	O,O,O
-	O,O,O
88	O,O,O
में	O,O,O
निर्मित	O,O,O
भारतीय	O,O,O
उच्च	O,O,O
अध्ययन	O,O,O
केंद्र	O,O,O
बहुत	O,O,O
ही	O,O,O
प्रसिद्ध	O,O,O
है	O,O,O
.	O,O,O

यहां	O,O,O
कुछ	O,O,O
ऐतिहासिक	O,O,O
सरकारी	O,O,O
भवन	O,O,O
भी	O,O,O
हैं	O,O,O
,	O,O,O
जैसे	O,O,O
वार्नेस	O,O,O
कोर्ट	O,O,O
,	O,O,O
गार्टन	O,O,O
कैसल	O,O,O
व	O,O,O
वाइसरीगल	O,O,O
लॉज	O,O,O
ये	O,O,O
भी	O,O,O
बड़े	O,O,O
ही	O,O,O
दर्शनीय	O,O,O
स्थल	O,O,O
हैं	O,O,O
.	O,O,O

चैडविक	O,O,O
झरना	O,O,O
भी	O,O,O
एक	O,O,O
प्रसिद्ध	O,O,O
पर्यटक	O,O,O
स्थल	O,O,O
है	O,O,O
.	O,O,O

इसके	O,O,O
साथ	O,O,O
ही	O,O,O
ग्लेन	O,O,O
नामक	O,O,O
स्थल	O,O,O
भी	O,O,O
है	O,O,O
.	O,O,O

इसके	O,O,O
समीप	O,O,O
बहता	O,O,O
हुआ	O,O,O
झरना	O,O,O
और	O,O,O
सदाबहार	O,O,O
जंगल	O,O,O
बहुत	O,O,O
ही	O,O,O
आकर्षक	O,O,O
हैं	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

भाजपा	O,O,O
]	O,O,O
]	O,O,O
की	O,O,O
बारी	O,O,O
-	O,O,O
बारी	O,O,O
से	O,O,O
सरकारें	O,O,O
बनती	O,O,O
रही	O,O,O
है	O,O,O
.	O,O,O

वर्तमान	O,O,O
हिमाचल	O,O,O
प्रदेश	O,O,O
विधानसभा	O,O,O
एकसदनीय	O,O,O
है	O,O,O
.	O,O,O

कांग्रेस	O,O,O
]	O,O,O
]	O,O,O
ने	O,O,O
इस	O,O,O
चुनाव	O,O,O
में	O,O,O
जीत	O,O,O
हासिल	O,O,O
की	O,O,O
.	O,O,O

कांग्रेस	O,O,O
]	O,O,O
]	O,O,O
पार्टी	O,O,O
ने	O,O,O
सरकार	O,O,O
बनाई	O,O,O
.	O,O,O

{	O,O,O
.	O,O,O

0	O,O,O
0	O,O,O
.	O,O,O

'	O,O,O
'	O,O,O
'	O,O,O
हिमाचल	O,O,O
प्रदेश	O,O,O
विधानसभा	O,O,O
चुनाव	O,O,O
2012	O,O,O
परिणाम	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
राजनीतिक	O,O,O
दल	O,O,O
(	O,O,O
संक्षिप्त	O,O,O
नाम	O,O,O
)	O,O,O
.	O,O,O

सदस्यों	O,O,O
की	O,O,O
संख्या	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

कांग्रेस	O,O,O
.	O,O,O

36	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

भाजपा	O,O,O
.	O,O,O

26	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

निर्दलीय	O,O,O
.	O,O,O

6	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
.	O,O,O

कुल	O,O,O
.	O,O,O

68	O,O,O
.	O,O,O

दिसंबर	O,O,O
25	O,O,O
,	O,O,O
2012	O,O,O
को	O,O,O
उन्होने	O,O,O
मुख्यमंत्री	O,O,O
पद	O,O,O
की	O,O,O
शपथ	O,O,O
ली	O,O,O
.	O,O,O

हमीरपुर	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

हिमाचल	O,O,O
प्रदेश	O,O,O
से	O,O,O
चार	O,O,O
सदस्य	O,O,O
चुने	O,O,O
जाते	O,O,O
हैं	O,O,O
.	O,O,O

प्रदेश	O,O,O
विधानसभा	O,O,O
में	O,O,O
68	O,O,O
विधानसभा	O,O,O
चुनाव	O,O,O
क्षेत्र	O,O,O
हैं	O,O,O
.	O,O,O

लोकसभा	O,O,O
के	O,O,O
चार	O,O,O
चुनाव	O,O,O
क्षेत्रों	O,O,O
के	O,O,O
अंतर्गत	O,O,O
प्रत्येक	O,O,O
चुनाव	O,O,O
क्षेत्र	O,O,O
में	O,O,O
17	O,O,O
-	O,O,O
17	O,O,O
विधानसभा	O,O,O
क्षेत्र	O,O,O
आते	O,O,O
हैं	O,O,O
.	O,O,O

लाहुल	O,O,O
-	O,O,O
स्पीति	O,O,O
,	O,O,O
किन्नौर	O,O,O
तथा	O,O,O
भरमौर	O,O,O
जनजातीय	O,O,O
क्षेत्र	O,O,O
हैं	O,O,O
और	O,O,O
ठंडे	O,O,O
व	O,O,O
दुर्गम	O,O,O
क्षेत्र	O,O,O
हैं	O,O,O
.	O,O,O

इस	O,O,O
कारण	O,O,O
इन	O,O,O
क्षेत्रों	O,O,O
में	O,O,O
चुनाव	O,O,O
प्रायः	O,O,O
गर्मियों	O,O,O
में	O,O,O
करवाए	O,O,O
जाते	O,O,O
हैं	O,O,O
.	O,O,O

0	O,O,O
0	O,O,O
.	O,O,O

'	O,O,O
'	O,O,O
'	O,O,O
हिमाचल	O,O,O
प्रदेश	O,O,O
के	O,O,O
जिले	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

बिलासपुर	O,O,O
जिला	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

-	O,O,O
.	O,O,O

इनमें	O,O,O
पुरुषों	O,O,O
की	O,O,O
जनसंख्या	O,O,O
3,473	O,O,O
,	O,O,O
892	O,O,O
तथा	O,O,O
महिलाओं	O,O,O
की	O,O,O
जनसंख्या	O,O,O
3,382	O,O,O
,	O,O,O
617	O,O,O
है	O,O,O
.	O,O,O

2011	O,O,O
की	O,O,O
जनगणना	O,O,O
आंकड़ों	O,O,O
के	O,O,O
अनुसार	O,O,O
हिमाचल	O,O,O
प्रदेश	O,O,O
का	O,O,O
लिंग	O,O,O
अनुपात	O,O,O
974	O,O,O
/	O,O,O
1000	O,O,O
और	O,O,O
साक्षरता	O,O,O
दर	O,O,O
83.78	O,O,O
%	O,O,O
है	O,O,O
.	O,O,O

{	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
क्र	O,O,O
.	O,O,O

सं	O,O,O
!	O,O,O
!	O,O,O
जिला	O,O,O
!	O,O,O
!	O,O,O
क्षेत्रफल	O,O,O
किमीऑ	O,O,O
मे	O,O,O
!	O,O,O
!	O,O,O
जनसंख्या	O,O,O
!	O,O,O
!	O,O,O
मुख्यालय	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
1	O,O,O
.	O,O,O

बिलासपुर	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

1,167	O,O,O
.	O,O,O

382,056	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
2	O,O,O
.	O,O,O

चंबा	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

6,528	O,O,O
.	O,O,O

518,844	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
3	O,O,O
.	O,O,O

हमीरपुर	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

1,118	O,O,O
.	O,O,O

454	O,O,O
,	O,O,O
293	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
4	O,O,O
.	O,O,O

काँगड़ा	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

5,739	O,O,O
.	O,O,O

1,507	O,O,O
,	O,O,O
223	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
5	O,O,O
.	O,O,O

किन्नौर	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

6,401	O,O,O
.	O,O,O

84,298	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
6	O,O,O
.	O,O,O

कुल्लू	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

5,503	O,O,O
.	O,O,O

437,474	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
7	O,O,O
.	O,O,O

लाहौल	O,O,O
और	O,O,O
स्पीती	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

13,835	O,O,O
.	O,O,O

31,528	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
8	O,O,O
.	O,O,O

मंडी	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

3,950	O,O,O
.	O,O,O

999,518	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
9	O,O,O
.	O,O,O

शिमला	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

5,131	O,O,O
.	O,O,O

813,384	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
10	O,O,O
.	O,O,O

सिरमौर	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

2,825	O,O,O
.	O,O,O

530,164	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
11	O,O,O
.	O,O,O

सोलन	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

1,936	O,O,O
.	O,O,O

576,670	O,O,O
.	O,O,O

-	O,O,O
!	O,O,O
12	O,O,O
.	O,O,O

उना	O,O,O
]	O,O,O
]	O,O,O
.	O,O,O

1,540	O,O,O
.	O,O,O

521,057	O,O,O
.	O,O,O

यहां	O,O,O
की	O,O,O
चित्रकला	O,O,O
की	O,O,O
संपदा	O,O,O
अज्ञात	O,O,O
थी	O,O,O
.	O,O,O

उन्नीसवीं	O,O,O
शताब्दी	O,O,O
के	O,O,O
उत्तरार्द्ध	O,O,O
में	O,O,O
हिमाचल	O,O,O
तथा	O,O,O
पंजाब	O,O,O
के	O,O,O
अनेक	O,O,O
स्थानों	O,O,O
पर	O,O,O
चित्रों	O,O,O
के	O,O,O
नमूनों	O,O,O
की	O,O,O
खोज	O,O,O
की	O,O,O
गई	O,O,O
.	O,O,O

इनमें	O,O,O
चूने	O,O,O
का	O,O,O
पत्थर	O,O,O
,	O,O,O
डोलोमाइट	O,O,O
युक्त	O,O,O
चूने	O,O,O
की	O,O,O
पत्थर	O,O,O
,	O,O,O
चट्टानी	O,O,O
नमक	O,O,O
,	O,O,O
सिलिका	O,O,O
रेत	O,O,O
और	O,O,O
स्लेट	O,O,O
होते	O,O,O
है	O,O,O
.	O,O,O

मैगली	O,O,O
में	O,O,O
नमकीन	O,O,O
पानी	O,O,O
को	O,O,O
सुखाकर	O,O,O
नमक	O,O,O
तैयार	O,O,O
किया	O,O,O
जाता	O,O,O
है	O,O,O
.	O,O,O

मंडी	O,O,O
में	O,O,O
स्लेट	O,O,O
से	O,O,O
टाइलें	O,O,O
बनाने	O,O,O
का	O,O,O
कारखाना	O,O,O
है	O,O,O
.	O,O,O

स्लेट	O,O,O
छत्त	O,O,O
और	O,O,O
फर्श	O,O,O
बनाने	O,O,O
में	O,O,O
प्रयुक्त	O,O,O
होता	O,O,O
है	O,O,O
.	O,O,O

ऊना	O,O,O
जिला	O,O,O
के	O,O,O
पलकवा	O,O,O
,	O,O,O
हरोली	O,O,O
,	O,O,O
बाथड़ी	O,O,O
खड्डों	O,O,O
में	O,O,O
चमकदार	O,O,O
पत्थर	O,O,O
व	O,O,O
रेत	O,O,O
पाई	O,O,O
जाती	O,O,O
है	O,O,O
.	O,O,O

यह	O,O,O
भवन	O,O,O
निर्माण	O,O,O
,	O,O,O
पुल	O,O,O
,	O,O,O
बांध	O,O,O
और	O,O,O
सड़कें	O,O,O
बनाने	O,O,O
में	O,O,O
प्रयुक्त	O,O,O
होती	O,O,O
'	O,O,O
'	O,O,O
'	O,O,O
यूरेनियम	O,O,O
:	O,O,O
'	O,O,O
'	O,O,O
'	O,O,O
छिंजराढा	O,O,O
,	O,O,O
जरी	O,O,O
(	O,O,O
बंजार	O,O,O
)	O,O,O
,	O,O,O
ढेला	O,O,O
,	O,O,O
गढ़सा	O,O,O
घाटी	O,O,O
(	O,O,O
कुल्लू	O,O,O
)	O,O,O
और	O,O,O
हमीरपुर	O,O,O
में	O,O,O
यूरेनियम	O,O,O
होने	O,O,O
की	O,O,O
संभावना	O,O,O
का	O,O,O
पता	O,O,O
चला	O,O,O
है	O,O,O
.	O,O,O

यह	O,O,O
नाभिकीय	O,O,O
ऊर्जा	O,O,O
का	O,O,O
स्रोत	O,O,O
है	O,O,O
.	O,O,O

प्रदेश	O,O,O
के	O,O,O
दुर्गम	O,O,O
इलाकों	O,O,O
तक	O,O,O
इन	O,O,O
संचार	O,O,O
माध्यमों	O,O,O
का	O,O,O
विस्तार	O,O,O
हो	O,O,O
चुका	O,O,O
है	O,O,O
.	O,O,O

वर्तमान	O,O,O
प्रदेश	O,O,O
में	O,O,O
रेडियो	O,O,O
,	O,O,O
टेलिविजन	O,O,O
,	O,O,O
दूरभाष	O,O,O
,	O,O,O
तार	O,O,O
,	O,O,O
फैक्स	O,O,O
,	O,O,O
डाक	O,O,O
,	O,O,O
ई	O,O,O
-	O,O,O
मेल	O,O,O
,	O,O,O
इंटरनेट	O,O,O
आदि	O,O,O
सुविधाएं	O,O,O
उपलब्ध	O,O,O
है	O,O,O
.	O,O,O

यह	O,O,O
नाभिकीय	O,O,O
स्रोत	O,O,O
,	O,O,O
जल	O,O,O
विद्युत	O,O,O
,	O,O,O
सौर	O,O,O
ऊर्जा	O,O,O
,	O,O,O
कोयले	O,O,O
और	O,O,O
पेट्रोलियम	O,O,O
पदार्थ	O,O,O
आदि	O,O,O
से	O,O,O
प्राप्त	O,O,O
होती	O,O,O
है	O,O,O
.	O,O,O

हिमाचल	O,O,O
प्रदेश	O,O,O
में	O,O,O
जल	O,O,O
विद्युत	O,O,O
उत्पादन	O,O,O
की	O,O,O
अधिक	O,O,O
क्षमता	O,O,O
है	O,O,O
,	O,O,O
क्योंकि	O,O,O
प्रदेश	O,O,O
में	O,O,O
पांच	O,O,O
प्रमुख	O,O,O
नदियां	O,O,O
और	O,O,O
अनेक	O,O,O
सहायक	O,O,O
नदियां	O,O,O
हैं	O,O,O
.	O,O,O

नदियों	O,O,O
पर	O,O,O
बांध	O,O,O
बनाकर	O,O,O
जल	O,O,O
विद्युत	O,O,O
उत्पन्न	O,O,O
की	O,O,O
जाती	O,O,O
है	O,O,O
.	O,O,O

प्रदेश	O,O,O
में	O,O,O
अनेक	O,O,O
परियोजनाएं	O,O,O
हैं	O,O,O
,	O,O,O
जिनमें	O,O,O
से	O,O,O
कुछ	O,O,O
तो	O,O,O
पूरी	O,O,O
हो	O,O,O
चुकी	O,O,O
हैं	O,O,O
और	O,O,O
कुछ	O,O,O
निर्माणाधीन	O,O,O
हैं	O,O,O
,	O,O,O
जिनका	O,O,O
संक्षिप्त	O,O,O
विवरण	O,O,O
निम्नलिखित	O,O,O
है	O,O,O
.	O,O,O

इसकी	O,O,O
ऊंचाई	O,O,O
435	O,O,O
फुट	O,O,O
है	O,O,O
और	O,O,O
इस	O,O,O
पर	O,O,O
160	O,O,O
करोड़	O,O,O
रुपए	O,O,O
व्यय	O,O,O
हुए	O,O,O
हैं	O,O,O
.	O,O,O

इसमें	O,O,O
5.6	O,O,O
मिलियन	O,O,O
एकड़	O,O,O
फुट	O,O,O
पानी	O,O,O
जमा	O,O,O
रखा	O,O,O
जाता	O,O,O
है	O,O,O
,	O,O,O
हालांकि	O,O,O
इसमें	O,O,O
कुल	O,O,O
6.6	O,O,O
एकड़	O,O,O
मिलियन	O,O,O
फुट	O,O,O
पानी	O,O,O
जमा	O,O,O
किया	O,O,O
जा	O,O,O
सकता	O,O,O
है	O,O,O
.	O,O,O

इसकी	O,O,O
ऊंचाई	O,O,O
226	O,O,O
मीटर	O,O,O
है	O,O,O
.	O,O,O

यह	O,O,O
एशिया	O,O,O
का	O,O,O
सबसे	O,O,O
ऊंचा	O,O,O
बांध	O,O,O
है	O,O,O
.	O,O,O

इसमें	O,O,O
दो	O,O,O
विद्युत	O,O,O
घर	O,O,O
हैं	O,O,O
,	O,O,O
जिनमें	O,O,O
1200	O,O,O
मेगावाट	O,O,O
बिजली	O,O,O
पैदा	O,O,O
करने	O,O,O
की	O,O,O
क्षमता	O,O,O
है	O,O,O
.	O,O,O

इस	O,O,O
बांध	O,O,O
के	O,O,O
कारण	O,O,O
गोविंद	O,O,O
सागर	O,O,O
झील	O,O,O
बनी	O,O,O
है	O,O,O
.	O,O,O

जैसलमेर	B-LOCATION,B-PLACE,B-CITY
.	O,O,O

संग	B-LOCATION,B-PLACE,B-CITY
सिंह	I-LOCATION,I-PLACE,I-CITY
भाटी	I-LOCATION,I-PLACE,I-CITY
.	O,O,O

02992	B-COUNT,O,O
.	O,O,O

345	B-COUNT,O,O
.	O,O,O

15	B-COUNT,O,O
.	O,O,O

भारत	B-LOCATION,B-PLACE,B-NATION
के	O,O,O
सुदूर	O,O,O
पश्चिम	O,O,O
में	O,O,O
स्थित	O,O,O
धार	B-LOCATION,B-LANDSCAPES,O
के	I-LOCATION,I-LANDSCAPES,O
मरुस्थल	I-LOCATION,I-LANDSCAPES,O
में	O,O,O
जैसलमेर	B-LOCATION,B-PLACE,B-CITY
की	O,O,O
स्थापना	O,O,O
भारतीय	O,O,O
इतिहास	O,O,O
के	O,O,O
मध्यकाल	O,O,O
के	O,O,O
प्रारंभ	O,O,O
में	O,O,O
1178	B-PERIOD,O,O
ई.	I-PERIOD,O,O
के	O,O,O
लगभग	O,O,O
यदुवंशी	B-PERSON,B-GROUP,O
भाटी	I-PERSON,I-GROUP,O
के	O,O,O
वंशज	O,O,O
रावल	B-LOCATION,B-PLACE,B-CITY
-	O,O,O
जैसल	B-LOCATION,B-PLACE,B-CITY
द्वारा	O,O,O
की	O,O,O
गई	O,O,O
थी	O,O,O
.	O,O,O

रावल	B-LOCATION,B-PLACE,B-CITY
जैसल	I-LOCATION,I-PLACE,I-CITY
के	O,O,O
वंशजों	O,O,O
ने	O,O,O
यहाँ	O,O,O
भारत	B-LOCATION,B-PLACE,B-NATION
के	O,O,O
गणतंत्र	O,O,O
में	O,O,O
परिवर्तन	O,O,O
होने	O,O,O
तक	O,O,O
बिना	O,O,O
वंश	O,O,O
क्रम	O,O,O
को	O,O,O
भंग	O,O,O
किए	O,O,O
हुए	O,O,O
770	B-YEAR,O,O
वर्ष	I-YEAR,O,O
सतत	O,O,O
शासन	O,O,O
किया	O,O,O
,	O,O,O
जो	O,O,O
अपने	O,O,O
आप	O,O,O
में	O,O,O
एक	O,O,O
महत्वपूर्ण	O,O,O
घटना	O,O,O
है	O,O,O
.	O,O,O

जैसलमेर	B-LOCATION,B-PLACE,B-CITY
राज्य	I-LOCATION,I-PLACE,I-CITY
ने	O,O,O
भारत	B-LOCATION,B-PLACE,B-NATION
के	O,O,O
इतिहास	O,O,O
के	O,O,O
कई	O,O,O
कालों	O,O,O
को	O,O,O
देखा	O,O,O
व	O,O,O
सहा	O,O,O
है	O,O,O
.	O,O,O

सल्तनत	B-PERSON,B-GROUP,O
काल	I-PERSON,I-GROUP,O
के	O,O,O
लगभग	O,O,O
300	B-YEAR,O,O
वर्ष	I-YEAR,O,O
के	O,O,O
इतिहास	O,O,O
में	O,O,O
गुजरता	O,O,O
हुआ	O,O,O
यह	O,O,O
राज्य	O,O,O
मुगल	B-PERSON,B-GROUP,O
साम्राज्य	I-PERSON,I-GROUP,O
में	O,O,O
भी	O,O,O
लगभग	O,O,O
300	O,O,O
वर्षों	O,O,O
तक	O,O,O
अपने	O,O,O
अस्तित्व	O,O,O
को	O,O,O
बनाए	O,O,O
रखने	O,O,O
में	O,O,O
सक्षम	O,O,O
रहा	O,O,O
.	O,O,O

भारत	B-LOCATION,B-PLACE,B-NATION
में	O,O,O
अँग्रेज़ी	O,O,O
राज्य	O,O,O
की	O,O,O
स्थापना	O,O,O
से	O,O,O
लेकर	O,O,O
समाप्ति	O,O,O
तक	O,O,O
भी	O,O,O
इस	O,O,O
राज्य	O,O,O
ने	O,O,O
अपने	O,O,O
वंश	O,O,O
गौरव	O,O,O
व	O,O,O
महत्व	O,O,O
को	O,O,O
यथावत	O,O,O
रखा	O,O,O
.	O,O,O

भारत	B-LOCATION,B-PLACE,B-NATION
